item,variety,date,price,unit
parsnips,all_varieties,2012-02-17,0.89,kg
pears,conference,2012-02-17,0.47,kg
pears,doyenne_du_comice,2012-02-17,0.56,kg
rhubarb,forced,2012-02-17,3.02,kg
swede,all_varieties,2012-02-17,0.28,kg
tulips,indoor,2012-02-17,0.84,5 blooms
turnip,all_varieties,2012-02-17,0.93,kg
watercress,all_varieties,2012-02-17,12,box
alstromeria,indoor,2012-02-10,1.09,5 stems
beetroot,topped,2012-02-10,0.31,kg
brussels_sprouts,all_varieties,2012-02-10,0.48,kg
bulb_onions,red,2012-02-10,3.79,10 kg
bulb_onions,yellow,2012-02-10,5.12,25 kg
cabbage,red,2012-02-10,0.27,kg
cabbage,savoy,2012-02-10,3.85,12
cabbage,spring_greens_loose,2012-02-10,0.46,kg
cabbage,spring_greens_pre-packed,2012-02-10,0.9,kg
cabbage,summer_&_autumn_round,2012-02-10,4.62,12
cabbage,white,2012-02-10,0.25,kg
cabbage,winter_other,2012-02-10,3.41,12
carrots,topped_washed,2012-02-10,0.28,kg
cauliflowers,all_other,2012-02-10,0.9,head
cauliflowers,kent,2012-02-10,1,head
chrysanthemum,13cm,2012-02-10,1.36,each
cooking_apples,bramley's_seedling,2012-02-10,0.57,kg
dessert_apples,cox's_orange_group,2012-02-10,0.64,kg
dessert_apples,egremont_russet,2012-02-10,0.91,kg
dessert_apples,gala,2012-02-10,0.61,kg
dessert_apples,other_late_season,2012-02-10,0.71,kg
leeks,trimmed,2012-02-10,0.9,kg
lettuce,butterhead_indoor,2012-02-10,4.12,dozen
lettuce,little_gem,2012-02-10,0.55,twin
"narcissus,_inc._daffodils",indoor,2012-02-10,0.57,10 blooms
parsnips,all_varieties,2012-02-10,0.83,kg
pears,conference,2012-02-10,0.53,kg
pears,doyenne_du_comice,2012-02-10,0.55,kg
rhubarb,forced,2012-02-10,3.01,kg
swede,all_varieties,2012-02-10,0.27,kg
tulips,indoor,2012-02-10,0.88,5 blooms
turnip,all_varieties,2012-02-10,0.8,kg
watercress,all_varieties,2012-02-10,13.86,box
alstromeria,indoor,2012-02-03,1.01,5 stems
beetroot,topped,2012-02-03,0.32,kg
brussels_sprouts,all_varieties,2012-02-03,0.48,kg
bulb_onions,red,2012-02-03,3.81,10 kg
bulb_onions,yellow,2012-02-03,4.54,25 kg
cabbage,red,2012-02-03,0.28,kg
cabbage,savoy,2012-02-03,3.78,12
cabbage,spring_greens_pre-packed,2012-02-03,0.65,kg
cabbage,summer_&_autumn_round,2012-02-03,4.5,12
cabbage,white,2012-02-03,0.27,kg
cabbage,winter_other,2012-02-03,3.11,12
carrots,topped_washed,2012-02-03,0.27,kg
cauliflowers,all_other,2012-02-03,0.8,head
cauliflowers,kent,2012-02-03,1,head
chrysanthemum,13cm,2012-02-03,1.65,each
chrysanthemum_flowers,indoor_spray,2012-02-03,0.2,spray
cooking_apples,bramley's_seedling,2012-02-03,0.56,kg
dessert_apples,cox's_orange_group,2012-02-03,0.64,kg
dessert_apples,egremont_russet,2012-02-03,0.83,kg
dessert_apples,gala,2012-02-03,0.58,kg
dessert_apples,other_late_season,2012-02-03,0.66,kg
leeks,trimmed,2012-02-03,0.72,kg
lettuce,butterhead_indoor,2012-02-03,3.91,dozen
lettuce,little_gem,2012-02-03,0.49,twin
mushrooms,flat_indoor,2012-02-03,0.77,kg
"narcissus,_inc._daffodils",indoor,2012-02-03,0.49,10 blooms
parsnips,all_varieties,2012-02-03,0.76,kg
pears,conference,2012-02-03,0.64,kg
pears,doyenne_du_comice,2012-02-03,0.63,kg
swede,all_varieties,2012-02-03,0.28,kg
tulips,indoor,2012-02-03,0.76,5 blooms
turnip,all_varieties,2012-02-03,0.85,kg
watercress,all_varieties,2012-02-03,11.08,box
alstromeria,indoor,2012-01-27,1.01,5 stems
beetroot,topped,2012-01-27,0.31,kg
brussels_sprouts,all_varieties,2012-01-27,0.49,kg
bulb_onions,red,2012-01-27,2.83,10 kg
bulb_onions,yellow,2012-01-27,3.86,25 kg
cabbage,red,2012-01-27,0.26,kg
cabbage,savoy,2012-01-27,4.01,12
cabbage,spring_greens_pre-packed,2012-01-27,0.72,kg
cabbage,summer_&_autumn_pointed,2012-01-27,4.12,10kg
cabbage,summer_&_autumn_round,2012-01-27,4.09,12
cabbage,white,2012-01-27,0.24,kg
cabbage,winter_other,2012-01-27,3.45,12
carrots,topped_washed,2012-01-27,0.29,kg
cauliflowers,all_other,2012-01-27,0.79,head
cauliflowers,kent,2012-01-27,0.89,head
chrysanthemum,13cm,2012-01-27,1.65,each
cooking_apples,bramley's_seedling,2012-01-27,0.55,kg
cyclamen,13cm,2012-01-27,1,each
dessert_apples,cox's_orange_group,2012-01-27,0.6,kg
dessert_apples,egremont_russet,2012-01-27,0.73,kg
dessert_apples,gala,2012-01-27,0.69,kg
dessert_apples,other_late_season,2012-01-27,0.66,kg
leeks,trimmed,2012-01-27,0.71,kg
lettuce,butterhead_indoor,2012-01-27,3.85,dozen
lettuce,little_gem,2012-01-27,0.53,twin
mushrooms,button_indoor,2012-01-27,0.99,kg
mushrooms,cup_indoor,2012-01-27,1.1,kg
"narcissus,_inc._daffodils",indoor,2012-01-27,0.55,10 blooms
parsnips,all_varieties,2012-01-27,0.79,kg
pears,conference,2012-01-27,0.47,kg
pears,doyenne_du_comice,2012-01-27,0.52,kg
pears,other,2012-01-27,0.37,kg
swede,all_varieties,2012-01-27,0.29,kg
tulips,indoor,2012-01-27,0.75,5 blooms
turnip,all_varieties,2012-01-27,0.84,kg
watercress,all_varieties,2012-01-27,11.72,box
alstromeria,indoor,2012-01-20,1.09,5 stems
beetroot,topped,2012-01-20,0.31,kg
brussels_sprouts,all_varieties,2012-01-20,0.48,kg
bulb_onions,red,2012-01-20,2.82,10 kg
bulb_onions,yellow,2012-01-20,3.77,25 kg
cabbage,red,2012-01-20,0.27,kg
cabbage,savoy,2012-01-20,3.65,12
cabbage,spring_greens_pre-packed,2012-01-20,0.71,kg
cabbage,summer_&_autumn_round,2012-01-20,4.32,12
cabbage,white,2012-01-20,0.26,kg
cabbage,winter_other,2012-01-20,3.64,12
calabrese,calabrese,2012-01-20,0.99,kg
carrots,topped_washed,2012-01-20,0.29,kg
cauliflowers,all_other,2012-01-20,0.67,head
chrysanthemum,13cm,2012-01-20,1.54,each
cooking_apples,bramley's_seedling,2012-01-20,0.56,kg
cyclamen,13cm,2012-01-20,1.25,each
dessert_apples,cox's_orange_group,2012-01-20,0.62,kg
dessert_apples,egremont_russet,2012-01-20,0.68,kg
dessert_apples,gala,2012-01-20,0.7,kg
dessert_apples,other_late_season,2012-01-20,0.73,kg
dessert_apples,other_mid_season,2012-01-20,0.55,kg
leeks,trimmed,2012-01-20,0.69,kg
lettuce,butterhead_indoor,2012-01-20,3.76,dozen
lettuce,little_gem,2012-01-20,0.48,twin
mushrooms,button_indoor,2012-01-20,1.1,kg
mushrooms,cup_indoor,2012-01-20,1.1,kg
mushrooms,flat_indoor,2012-01-20,1.1,kg
"narcissus,_inc._daffodils",indoor,2012-01-20,0.5,10 blooms
oriental_lilies,homegrown,2012-01-20,0.58,stem
parsnips,all_varieties,2012-01-20,0.76,kg
pears,conference,2012-01-20,0.52,kg
pears,doyenne_du_comice,2012-01-20,0.51,kg
pears,other,2012-01-20,0.38,kg
swede,all_varieties,2012-01-20,0.29,kg
tulips,indoor,2012-01-20,0.82,5 blooms
turnip,all_varieties,2012-01-20,0.86,kg
watercress,all_varieties,2012-01-20,13.6,box
alstromeria,indoor,2012-01-13,1.18,5 stems
beetroot,topped,2012-01-13,0.31,kg
brussels_sprouts,all_varieties,2012-01-13,0.46,kg
bulb_onions,red,2012-01-13,2.83,10 kg
bulb_onions,yellow,2012-01-13,4.01,25 kg
cabbage,red,2012-01-13,0.27,kg
cabbage,savoy,2012-01-13,3.81,12
cabbage,spring_greens_pre-packed,2012-01-13,0.74,kg
cabbage,summer_&_autumn_pointed,2012-01-13,3.25,10kg
cabbage,summer_&_autumn_round,2012-01-13,4.32,12
cabbage,white,2012-01-13,0.25,kg
cabbage,winter_other,2012-01-13,3.28,12
calabrese,calabrese,2012-01-13,1.06,kg
carrots,topped_washed,2012-01-13,0.28,kg
cauliflowers,all_other,2012-01-13,0.62,head
cauliflowers,kent,2012-01-13,0.58,head
chrysanthemum,13cm,2012-01-13,1.8,each
cooking_apples,bramley's_seedling,2012-01-13,0.56,kg
dessert_apples,cox's_orange_group,2012-01-13,0.57,kg
dessert_apples,egremont_russet,2012-01-13,0.59,kg
dessert_apples,gala,2012-01-13,0.68,kg
dessert_apples,other_late_season,2012-01-13,0.64,kg
dessert_apples,other_mid_season,2012-01-13,0.61,kg
leeks,trimmed,2012-01-13,0.7,kg
lettuce,butterhead_indoor,2012-01-13,3.52,dozen
lettuce,little_gem,2012-01-13,0.53,twin
mushrooms,flat_indoor,2012-01-13,1.1,kg
"narcissus,_inc._daffodils",indoor,2012-01-13,0.44,10 blooms
oriental_lilies,homegrown,2012-01-13,0.58,stem
parsnips,all_varieties,2012-01-13,0.72,kg
pears,conference,2012-01-13,0.52,kg
pears,doyenne_du_comice,2012-01-13,0.5,kg
pears,other,2012-01-13,0.37,kg
swede,all_varieties,2012-01-13,0.29,kg
tulips,indoor,2012-01-13,0.82,5 blooms
turnip,all_varieties,2012-01-13,0.86,kg
watercress,all_varieties,2012-01-13,12,box
alstromeria,indoor,2012-01-06,1.18,5 stems
beetroot,topped,2012-01-06,0.31,kg
brussels_sprouts,all_varieties,2012-01-06,0.51,kg
bulb_onions,red,2012-01-06,3.38,10 kg
bulb_onions,yellow,2012-01-06,4.8,25 kg
cabbage,red,2012-01-06,0.28,kg
cabbage,savoy,2012-01-06,3.82,12
cabbage,spring_greens_pre-packed,2012-01-06,0.76,kg
cabbage,summer_&_autumn_pointed,2012-01-06,3,10kg
cabbage,summer_&_autumn_round,2012-01-06,4.32,12
cabbage,white,2012-01-06,0.27,kg
cabbage,winter_other,2012-01-06,3.28,12
calabrese,calabrese,2012-01-06,0.99,kg
carrots,topped_washed,2012-01-06,0.26,kg
cauliflowers,all_other,2012-01-06,0.53,head
cauliflowers,kent,2012-01-06,0.56,head
chrysanthemum,13cm,2012-01-06,1.08,each
cooking_apples,bramley's_seedling,2012-01-06,0.54,kg
cyclamen,13cm,2012-01-06,0.88,each
dessert_apples,cox's_orange_group,2012-01-06,0.6,kg
dessert_apples,egremont_russet,2012-01-06,0.63,kg
dessert_apples,gala,2012-01-06,0.53,kg
dessert_apples,other_late_season,2012-01-06,0.61,kg
dessert_apples,other_mid_season,2012-01-06,0.61,kg
dessert_apples,spartan,2012-01-06,0.4,kg
leeks,trimmed,2012-01-06,0.78,kg
lettuce,butterhead_indoor,2012-01-06,3.73,dozen
lettuce,little_gem,2012-01-06,0.5,twin
mushrooms,button_indoor,2012-01-06,1.1,kg
mushrooms,cup_indoor,2012-01-06,1.1,kg
mushrooms,flat_indoor,2012-01-06,1.1,kg
"narcissus,_inc._daffodils",indoor,2012-01-06,0.55,10 blooms
oriental_lilies,homegrown,2012-01-06,0.58,stem
parsnips,all_varieties,2012-01-06,0.79,kg
pears,conference,2012-01-06,0.5,kg
pears,doyenne_du_comice,2012-01-06,0.48,kg
pears,other,2012-01-06,0.43,kg
rhubarb,forced,2012-01-06,3.31,kg
swede,all_varieties,2012-01-06,0.28,kg
tulips,indoor,2012-01-06,0.87,5 blooms
turnip,all_varieties,2012-01-06,0.85,kg
watercress,all_varieties,2012-01-06,12.4,box
alstromeria,indoor,2011-12-16,1.31,5 stems
beetroot,topped,2011-12-16,0.32,kg
begonia_elatior,13cm,2011-12-16,1.25,each
brussels_sprouts,all_varieties,2011-12-16,0.46,kg
bulb_onions,red,2011-12-16,3.51,10 kg
bulb_onions,yellow,2011-12-16,4.45,25 kg
cabbage,red,2011-12-16,0.29,kg
cabbage,savoy,2011-12-16,3.75,12
cabbage,spring_greens_pre-packed,2011-12-16,0.73,kg
cabbage,summer_&_autumn_pointed,2011-12-16,4.34,10kg
cabbage,summer_&_autumn_round,2011-12-16,4,12
cabbage,white,2011-12-16,0.29,kg
cabbage,winter_other,2011-12-16,3.35,12
calabrese,calabrese,2011-12-16,0.85,kg
carrots,topped_washed,2011-12-16,0.27,kg
cauliflowers,all_other,2011-12-16,0.63,head
cauliflowers,kent,2011-12-16,0.72,head
celery,all_washed,2011-12-16,4.71,8kg
chrysanthemum,13cm,2011-12-16,1.2,each
chrysanthemum_flowers,indoor_bloom,2011-12-16,0.65,bloom
cooking_apples,bramley's_seedling,2011-12-16,0.52,kg
cyclamen,13cm,2011-12-16,1.21,each
dessert_apples,cox's_orange_group,2011-12-16,0.61,kg
dessert_apples,egremont_russet,2011-12-16,0.57,kg
dessert_apples,gala,2011-12-16,0.59,kg
dessert_apples,jonagold_group,2011-12-16,0.55,kg
dessert_apples,other_late_season,2011-12-16,0.68,kg
dessert_apples,other_mid_season,2011-12-16,0.57,kg
dessert_apples,spartan,2011-12-16,0.58,kg
leeks,trimmed,2011-12-16,0.74,kg
lettuce,butterhead_indoor,2011-12-16,3.55,dozen
lettuce,little_gem,2011-12-16,0.51,twin
"narcissus,_inc._daffodils",indoor,2011-12-16,0.52,10 blooms
oriental_lilies,homegrown,2011-12-16,0.62,stem
parsnips,all_varieties,2011-12-16,0.85,kg
pears,conference,2011-12-16,0.55,kg
pears,doyenne_du_comice,2011-12-16,0.5,kg
pears,other,2011-12-16,0.42,kg
poinsettia,13cm,2011-12-16,2.38,each
swede,all_varieties,2011-12-16,0.28,kg
tulips,indoor,2011-12-16,0.78,5 blooms
turnip,all_varieties,2011-12-16,0.9,kg
watercress,all_varieties,2011-12-16,12.4,box
alstromeria,indoor,2011-12-09,1.08,5 stems
beetroot,topped,2011-12-09,0.32,kg
begonia_elatior,13cm,2011-12-09,1.25,each
brussels_sprouts,all_varieties,2011-12-09,0.52,kg
bulb_onions,red,2011-12-09,3.38,10 kg
bulb_onions,yellow,2011-12-09,4.31,25 kg
cabbage,red,2011-12-09,0.28,kg
cabbage,savoy,2011-12-09,3.91,12
cabbage,spring_greens_pre-packed,2011-12-09,0.74,kg
cabbage,summer_&_autumn_round,2011-12-09,4.03,12
cabbage,white,2011-12-09,0.27,kg
cabbage,winter_other,2011-12-09,3.25,12
calabrese,calabrese,2011-12-09,0.93,kg
capsicums,red,2011-12-09,2.75,5kg
carrots,topped_washed,2011-12-09,0.26,kg
cauliflowers,all_other,2011-12-09,0.53,head
cauliflowers,kent,2011-12-09,0.56,head
celery,all_washed,2011-12-09,4.51,8kg
chrysanthemum,13cm,2011-12-09,1.17,each
chrysanthemum_flowers,indoor_bloom,2011-12-09,0.64,bloom
chrysanthemum_flowers,indoor_spray,2011-12-09,0.18,spray
cooking_apples,bramley's_seedling,2011-12-09,0.52,kg
cucumbers,all_varieties,2011-12-09,2.4,6kg
cyclamen,13cm,2011-12-09,1.15,each
dessert_apples,cox's_orange_group,2011-12-09,0.57,kg
dessert_apples,egremont_russet,2011-12-09,0.56,kg
dessert_apples,gala,2011-12-09,0.59,kg
dessert_apples,other_late_season,2011-12-09,0.61,kg
dessert_apples,other_mid_season,2011-12-09,0.57,kg
dessert_apples,spartan,2011-12-09,0.66,kg
leeks,trimmed,2011-12-09,0.78,kg
lettuce,butterhead_indoor,2011-12-09,3.41,dozen
lettuce,little_gem,2011-12-09,0.55,twin
"narcissus,_inc._daffodils",indoor,2011-12-09,0.5,10 blooms
oriental_lilies,homegrown,2011-12-09,0.62,stem
parsnips,all_varieties,2011-12-09,0.87,kg
pears,conference,2011-12-09,0.53,kg
pears,doyenne_du_comice,2011-12-09,0.5,kg
poinsettia,13cm,2011-12-09,2.5,each
swede,all_varieties,2011-12-09,0.28,kg
tulips,indoor,2011-12-09,1,5 blooms
turnip,all_varieties,2011-12-09,0.94,kg
watercress,all_varieties,2011-12-09,12.4,box
alstromeria,indoor,2011-12-02,1.02,5 stems
beetroot,topped,2011-12-02,0.32,kg
brussels_sprouts,all_varieties,2011-12-02,0.53,kg
bulb_onions,red,2011-12-02,3.44,10 kg
bulb_onions,yellow,2011-12-02,4.65,25 kg
cabbage,red,2011-12-02,0.29,kg
cabbage,savoy,2011-12-02,3.97,12
cabbage,spring_greens_pre-packed,2011-12-02,0.72,kg
cabbage,summer_&_autumn_round,2011-12-02,3.96,12
cabbage,white,2011-12-02,0.29,kg
cabbage,winter_other,2011-12-02,3.58,12
calabrese,calabrese,2011-12-02,1.09,kg
capsicums,green,2011-12-02,4.5,5kg
capsicums,red,2011-12-02,3.1,5kg
carrots,topped_washed,2011-12-02,0.26,kg
cauliflowers,all_other,2011-12-02,0.47,head
cauliflowers,kent,2011-12-02,0.54,head
celery,all_washed,2011-12-02,4.6,8kg
chrysanthemum,13cm,2011-12-02,1.23,each
cooking_apples,bramley's_seedling,2011-12-02,0.53,kg
cyclamen,13cm,2011-12-02,1.26,each
dessert_apples,cox's_orange_group,2011-12-02,0.56,kg
dessert_apples,egremont_russet,2011-12-02,0.6,kg
dessert_apples,gala,2011-12-02,0.68,kg
dessert_apples,jonagold_group,2011-12-02,0.44,kg
dessert_apples,other_late_season,2011-12-02,0.73,kg
dessert_apples,other_mid_season,2011-12-02,0.65,kg
dessert_apples,spartan,2011-12-02,0.48,kg
leeks,trimmed,2011-12-02,0.82,kg
lettuce,butterhead_indoor,2011-12-02,3.45,dozen
lettuce,little_gem,2011-12-02,0.51,twin
"narcissus,_inc._daffodils",indoor,2011-12-02,0.53,10 blooms
oriental_lilies,homegrown,2011-12-02,0.66,stem
parsnips,all_varieties,2011-12-02,0.86,kg
pears,conference,2011-12-02,0.51,kg
pears,doyenne_du_comice,2011-12-02,0.47,kg
poinsettia,13cm,2011-12-02,2.5,each
raspberries,all_varieties,2011-12-02,8.41,kg
spinach,leaf_loose/bunches,2011-12-02,0.75,kg
swede,all_varieties,2011-12-02,0.3,kg
tomatoes,round,2011-12-02,3.6,6kg
tomatoes,vine,2011-12-02,2.5,6kg
tulips,indoor,2011-12-02,1.03,5 blooms
turnip,all_varieties,2011-12-02,0.93,kg
watercress,all_varieties,2011-12-02,10.69,box
alstromeria,indoor,2011-11-25,1.15,5 stems
beetroot,topped,2011-11-25,0.33,kg
begonia_elatior,13cm,2011-11-25,1.18,each
brussels_sprouts,all_varieties,2011-11-25,0.52,kg
bulb_onions,red,2011-11-25,3.37,10 kg
bulb_onions,yellow,2011-11-25,4.47,25 kg
cabbage,red,2011-11-25,0.29,kg
cabbage,savoy,2011-11-25,3.84,12
cabbage,spring_greens_pre-packed,2011-11-25,0.73,kg
cabbage,summer_&_autumn_pointed,2011-11-25,4.95,10kg
cabbage,summer_&_autumn_round,2011-11-25,3.59,12
cabbage,white,2011-11-25,0.29,kg
cabbage,winter_other,2011-11-25,3.86,12
calabrese,calabrese,2011-11-25,1,kg
capsicums,green,2011-11-25,2.23,5kg
capsicums,red,2011-11-25,2.88,5kg
carrots,topped_washed,2011-11-25,0.26,kg
cauliflowers,all_other,2011-11-25,0.37,head
cauliflowers,kent,2011-11-25,0.38,head
celery,all_washed,2011-11-25,3.78,8kg
chrysanthemum,13cm,2011-11-25,1.2,each
chrysanthemum_flowers,indoor_spray,2011-11-25,0.19,spray
cooking_apples,bramley's_seedling,2011-11-25,0.52,kg
cyclamen,13cm,2011-11-25,1.18,each
dessert_apples,cox's_orange_group,2011-11-25,0.54,kg
dessert_apples,egremont_russet,2011-11-25,0.58,kg
dessert_apples,gala,2011-11-25,0.51,kg
dessert_apples,jonagold_group,2011-11-25,0.66,kg
dessert_apples,other_late_season,2011-11-25,0.75,kg
dessert_apples,other_mid_season,2011-11-25,0.55,kg
dessert_apples,spartan,2011-11-25,0.52,kg
irises,indoor,2011-11-25,0.65,5 stems
leeks,trimmed,2011-11-25,0.74,kg
lettuce,butterhead_indoor,2011-11-25,3.49,dozen
lettuce,little_gem,2011-11-25,0.5,twin
mushrooms,flat_indoor,2011-11-25,0.88,kg
"narcissus,_inc._daffodils",indoor,2011-11-25,0.54,10 blooms
oriental_lilies,homegrown,2011-11-25,0.64,stem
parsnips,all_varieties,2011-11-25,0.85,kg
pears,conference,2011-11-25,0.53,kg
pears,doyenne_du_comice,2011-11-25,0.48,kg
poinsettia,13cm,2011-11-25,2.29,each
raspberries,all_varieties,2011-11-25,6.19,kg
spinach,leaf_loose/bunches,2011-11-25,0.61,kg
strawberries,all_varieties,2011-11-25,3.46,kg
swede,all_varieties,2011-11-25,0.3,kg
tomatoes,round,2011-11-25,3.23,6kg
tomatoes,vine,2011-11-25,2.25,6kg
turnip,all_varieties,2011-11-25,0.9,kg
watercress,all_varieties,2011-11-25,10.69,box
alstromeria,indoor,2011-11-18,1.13,5 stems
beetroot,topped,2011-11-18,0.33,kg
begonia_elatior,13cm,2011-11-18,1,each
brussels_sprouts,all_varieties,2011-11-18,0.52,kg
bulb_onions,red,2011-11-18,3.41,10 kg
bulb_onions,yellow,2011-11-18,4.83,25 kg
cabbage,red,2011-11-18,0.29,kg
cabbage,savoy,2011-11-18,3.73,12
cabbage,spring_greens_pre-packed,2011-11-18,0.69,kg
cabbage,summer_&_autumn_pointed,2011-11-18,3.85,10kg
cabbage,summer_&_autumn_round,2011-11-18,3.55,12
cabbage,white,2011-11-18,0.28,kg
cabbage,winter_other,2011-11-18,3.51,12
calabrese,calabrese,2011-11-18,0.94,kg
capsicums,green,2011-11-18,2.64,5kg
capsicums,red,2011-11-18,2.88,5kg
carrots,topped_washed,2011-11-18,0.26,kg
cauliflowers,all_other,2011-11-18,0.33,head
cauliflowers,kent,2011-11-18,0.38,head
celery,all_washed,2011-11-18,3.85,8kg
chrysanthemum,13cm,2011-11-18,1.31,each
chrysanthemum_flowers,indoor_bloom,2011-11-18,0.35,bloom
chrysanthemum_flowers,indoor_spray,2011-11-18,0.15,spray
cooking_apples,bramley's_seedling,2011-11-18,0.52,kg
cyclamen,13cm,2011-11-18,1.13,each
dessert_apples,cox's_orange_group,2011-11-18,0.54,kg
dessert_apples,egremont_russet,2011-11-18,0.58,kg
dessert_apples,gala,2011-11-18,0.5,kg
dessert_apples,jonagold_group,2011-11-18,0.6,kg
dessert_apples,other_late_season,2011-11-18,0.69,kg
dessert_apples,other_mid_season,2011-11-18,0.55,kg
dessert_apples,spartan,2011-11-18,0.46,kg
gladioli,all_varieties,2011-11-18,0.5,5 stems
leeks,trimmed,2011-11-18,0.76,kg
lettuce,butterhead_indoor,2011-11-18,3.45,dozen
lettuce,cos,2011-11-18,0.45,head
lettuce,crisp_iceberg_type,2011-11-18,0.3,head
lettuce,little_gem,2011-11-18,0.49,twin
mushrooms,cup_indoor,2011-11-18,1.1,kg
"narcissus,_inc._daffodils",indoor,2011-11-18,0.54,10 blooms
oriental_lilies,homegrown,2011-11-18,0.63,stem
parsnips,all_varieties,2011-11-18,0.83,kg
pears,conference,2011-11-18,0.5,kg
pears,doyenne_du_comice,2011-11-18,0.49,kg
raspberries,all_varieties,2011-11-18,8.31,kg
salad_onions,salad,2011-11-18,5.16,bunch of 20
spinach,leaf_loose/bunches,2011-11-18,0.41,kg
strawberries,all_varieties,2011-11-18,3.73,kg
swede,all_varieties,2011-11-18,0.3,kg
tomatoes,round,2011-11-18,4.26,6kg
turnip,all_varieties,2011-11-18,0.93,kg
watercress,all_varieties,2011-11-18,10.22,box
alstromeria,indoor,2011-11-11,0.92,5 stems
beetroot,topped,2011-11-11,0.31,kg
begonia_elatior,13cm,2011-11-11,0.9,each
brussels_sprouts,all_varieties,2011-11-11,0.54,kg
bulb_onions,red,2011-11-11,3.6,10 kg
bulb_onions,yellow,2011-11-11,4.77,25 kg
cabbage,red,2011-11-11,0.29,kg
cabbage,savoy,2011-11-11,3.71,12
cabbage,spring_greens_pre-packed,2011-11-11,0.66,kg
cabbage,summer_&_autumn_pointed,2011-11-11,4.11,10kg
cabbage,summer_&_autumn_round,2011-11-11,3.59,12
cabbage,white,2011-11-11,0.28,kg
calabrese,calabrese,2011-11-11,0.84,kg
capsicums,green,2011-11-11,2.22,5kg
capsicums,red,2011-11-11,3.5,5kg
carrots,topped_washed,2011-11-11,0.26,kg
cauliflowers,all_other,2011-11-11,0.33,head
cauliflowers,kent,2011-11-11,0.37,head
celery,all_washed,2011-11-11,4.02,8kg
chrysanthemum,13cm,2011-11-11,1.09,each
chrysanthemum_flowers,indoor_bloom,2011-11-11,0.42,bloom
chrysanthemum_flowers,indoor_spray,2011-11-11,0.17,spray
cooking_apples,bramley's_seedling,2011-11-11,0.53,kg
cucumbers,all_varieties,2011-11-11,4,6kg
cyclamen,13cm,2011-11-11,0.9,each
dessert_apples,cox's_orange_group,2011-11-11,0.54,kg
dessert_apples,egremont_russet,2011-11-11,0.58,kg
dessert_apples,gala,2011-11-11,0.49,kg
dessert_apples,jonagold_group,2011-11-11,0.66,kg
dessert_apples,other_late_season,2011-11-11,0.66,kg
dessert_apples,other_mid_season,2011-11-11,0.61,kg
dessert_apples,spartan,2011-11-11,0.57,kg
gladioli,all_varieties,2011-11-11,0.62,5 stems
leeks,trimmed,2011-11-11,0.71,kg
lettuce,butterhead_indoor,2011-11-11,3.47,dozen
lettuce,cos,2011-11-11,0.45,head
lettuce,little_gem,2011-11-11,0.5,twin
"narcissus,_inc._daffodils",indoor,2011-11-11,0.52,10 blooms
oriental_lilies,homegrown,2011-11-11,0.63,stem
parsnips,all_varieties,2011-11-11,0.84,kg
pears,conference,2011-11-11,0.48,kg
pears,doyenne_du_comice,2011-11-11,0.49,kg
raspberries,all_varieties,2011-11-11,6.09,kg
salad_onions,salad,2011-11-11,5,bunch of 20
spinach,leaf_loose/bunches,2011-11-11,0.52,kg
strawberries,all_varieties,2011-11-11,2.45,kg
swede,all_varieties,2011-11-11,0.32,kg
sweetcorn,all_varieties,2011-11-11,0.25,cob
tomatoes,cherry,2011-11-11,0.5,250g
tomatoes,plum,2011-11-11,3.5,6kg
tomatoes,round,2011-11-11,3.5,6kg
tomatoes,vine,2011-11-11,3.73,6kg
turnip,all_varieties,2011-11-11,0.8,kg
watercress,all_varieties,2011-11-11,10.2,box
alstromeria,indoor,2011-11-04,1.04,5 stems
beetroot,topped,2011-11-04,0.32,kg
begonia_elatior,13cm,2011-11-04,1.08,each
brussels_sprouts,all_varieties,2011-11-04,0.53,kg
